ID,Vocab,ItemID,L2Frequency,Alphabet,Syllables,L1Frequency,familiarity,mora,WordLength,Condition,Word,Test,Answer
16,5702,azalea,450,6,3,230,5.812,3,3,L2L1,A,L2 Production,0
16,5702,berth ,1851,5,1,245,5.531,4,4,L2L1,A,L2 Production,1
16,5702,billow,231,6,2,362,5.156,4,4,L2L1,A,L2 Production,0
16,5702,bluff,2695,5,1,168,5.281,4,4,L2L1,A,L2 Production,0
16,5702,camphor,151,7,2,162,3.938,4,4,L2L1,A,L2 Production,0
16,5702,cistern,281,7,3,1206,5.406,4,4,L2L1,A,L2 Production,0
16,5702,citadel,1310,7,3,276,4.156,3,3,L2L1,A,L2 Production,0
16,5702,fracas,257,6,2,2090,5.656,3,3,L2L1,A,L2 Production,0
16,5702,fuselage,800,8,3,843,5.312,4,4,L2L1,A,L2 Production,0
16,5702,insurgent,1485,9,3,321,4.219,3,3,L2L1,A,L2 Production,0
16,5702,loach,51,5,1,274,6,3,4,L2L1,A,L2 Production,0
16,5702,otter,943,5,2,177,5.438,4,4,L2L1,A,L2 Production,1
16,5702,pail,809,4,1,639,6.219,3,3,L2L1,A,L2 Production,0
16,5702,plateau,2598,7,2,1204,5.875,4,4,L2L1,A,L2 Production,0
16,5702,plumage ,469,7,2,1233,5.969,2,2,L2L1,A,L2 Production,0
16,5702,rudder,700,6,2,259,4.375,2,2,L2L1,A,L2 Production,0
16,5702,shoal,361,5,1,246,4.812,3,3,L2L1,A,L2 Production,0
16,5702,tuberculosis,2884,12,5,1745,5.531,4,4,L2L1,A,L2 Production,0
16,5702,tympanum,59,8,3,189,5.312,3,3,L2L1,A,L2 Production,0
16,5702,alcove ,932,6,2,178,5.531,4,4,L1L2,B,L2 Production,1
16,5702,badger,818,6,2,6,3.938,4,4,L1L2,B,L2 Production,1
16,5702,diaphragm ,872,9,3,25,4.406,6,6,L1L2,B,L2 Production,0
16,5702,estuary,738,7,2,863,5.344,3,3,L1L2,B,L2 Production,0
16,5702,kiln,615,4,1,5109,4.812,1,1,L1L2,B,L2 Production,0
16,5702,levee,1159,5,2,1428,5.375,4,4,L1L2,B,L2 Production,0
16,5702,mane,1278,4,1,33,5.406,4,4,L1L2,B,L2 Production,0
16,5702,mirth,455,5,1,426,5.594,3,3,L1L2,B,L2 Production,0
16,5702,ore,3930,3,1,358,4.844,4,4,L1L2,B,L2 Production,1
16,5702,pall,670,4,1,133,3.719,3,3,L1L2,B,L2 Production,1
16,5702,parable,1063,7,3,189,5,2,2,L1L2,B,L2 Production,0
16,5702,porcupine,479,9,3,10,4.906,5,5,L1L2,B,L2 Production,0
16,5702,potassium,1517,9,3,177,5.031,4,4,L1L2,B,L2 Production,0
16,5702,quail,1571,5,1,68,5.719,3,3,L1L2,B,L2 Production,1
16,5702,ravine,1296,6,2,473,5.219,4,4,L1L2,B,L2 Production,0
16,5702,rectum ,327,6,2,319,5,4,6,L1L2,B,L2 Production,0
16,5702,scowl,1020,5,1,36,5.406,6,6,L1L2,B,L2 Production,0
16,5702,sentry,628,6,2,654,5.906,3,5,L1L2,B,L2 Production,0
16,5702,toupee,200,6,2,440,6.375,3,3,L1L2,B,L2 Production,0
16,5702,weasel,876,6,2,170,5.75,3,3,L1L2,B,L2 Production,0
5,5419,alcove ,932,6,2,178,5.531,4,4,L2L1,B,L2 Production,0
5,5419,badger,818,6,2,6,3.938,4,4,L2L1,B,L2 Production,1
5,5419,diaphragm ,872,9,3,25,4.406,6,6,L2L1,B,L2 Production,0
5,5419,estuary,738,7,2,863,5.344,3,3,L2L1,B,L2 Production,0
5,5419,kiln,615,4,1,5109,4.812,1,1,L2L1,B,L2 Production,0
5,5419,levee,1159,5,2,1428,5.375,4,4,L2L1,B,L2 Production,1
5,5419,mane,1278,4,1,33,5.406,4,4,L2L1,B,L2 Production,1
5,5419,mirth,455,5,1,426,5.594,3,3,L2L1,B,L2 Production,1
5,5419,ore,3930,3,1,358,4.844,4,4,L2L1,B,L2 Production,1
5,5419,pall,670,4,1,133,3.719,3,3,L2L1,B,L2 Production,1
5,5419,parable,1063,7,3,189,5,2,2,L2L1,B,L2 Production,1
5,5419,porcupine,479,9,3,10,4.906,5,5,L2L1,B,L2 Production,0
5,5419,quail,1571,5,1,68,5.719,3,3,L2L1,B,L2 Production,1
5,5419,ravine,1296,6,2,473,5.219,4,4,L2L1,B,L2 Production,1
5,5419,rectum ,327,6,2,319,5,4,6,L2L1,B,L2 Production,1
5,5419,scowl,1020,5,1,36,5.406,6,6,L2L1,B,L2 Production,0
5,5419,sentry,628,6,2,654,5.906,3,5,L2L1,B,L2 Production,1
5,5419,toupee,200,6,2,440,6.375,3,3,L2L1,B,L2 Production,1
5,5419,weasel,876,6,2,170,5.75,3,3,L2L1,B,L2 Production,0
5,5419,azalea,450,6,3,230,5.812,3,3,L1L2,A,L2 Production,1
5,5419,berth ,1851,5,1,245,5.531,4,4,L1L2,A,L2 Production,1
5,5419,billow,231,6,2,362,5.156,4,4,L1L2,A,L2 Production,1
5,5419,bluff,2695,5,1,168,5.281,4,4,L1L2,A,L2 Production,1
5,5419,camphor,151,7,2,162,3.938,4,4,L1L2,A,L2 Production,0
5,5419,cistern,281,7,3,1206,5.406,4,4,L1L2,A,L2 Production,0
5,5419,citadel,1310,7,3,276,4.156,3,3,L1L2,A,L2 Production,0
5,5419,fracas,257,6,2,2090,5.656,3,3,L1L2,A,L2 Production,1
5,5419,fuselage,800,8,3,843,5.312,4,4,L1L2,A,L2 Production,0
5,5419,insurgent,1485,9,3,321,4.219,3,3,L1L2,A,L2 Production,0
5,5419,loach,51,5,1,274,6,3,4,L1L2,A,L2 Production,0
5,5419,pail,809,4,1,639,6.219,3,3,L1L2,A,L2 Production,1
5,5419,plateau,2598,7,2,1204,5.875,4,4,L1L2,A,L2 Production,0
5,5419,plumage ,469,7,2,1233,5.969,2,2,L1L2,A,L2 Production,0
5,5419,shoal,361,5,1,246,4.812,3,3,L1L2,A,L2 Production,0
5,5419,strait ,2184,6,1,912,5.469,4,5,L1L2,A,L2 Production,1
5,5419,tuberculosis,2884,12,5,1745,5.531,4,4,L1L2,A,L2 Production,1
5,5419,tympanum,59,8,3,189,5.312,3,3,L1L2,A,L2 Production,1
21,5102,azalea,450,6,3,230,5.812,3,3,L1L2,A,L2 Production,0
21,5102,berth ,1851,5,1,245,5.531,4,4,L1L2,A,L2 Production,0
21,5102,billow,231,6,2,362,5.156,4,4,L1L2,A,L2 Production,0
21,5102,bluff,2695,5,1,168,5.281,4,4,L1L2,A,L2 Production,0
21,5102,camphor,151,7,2,162,3.938,4,4,L1L2,A,L2 Production,0
21,5102,cistern,281,7,3,1206,5.406,4,4,L1L2,A,L2 Production,0
21,5102,citadel,1310,7,3,276,4.156,3,3,L1L2,A,L2 Production,1
21,5102,fracas,257,6,2,2090,5.656,3,3,L1L2,A,L2 Production,1
21,5102,fuselage,800,8,3,843,5.312,4,4,L1L2,A,L2 Production,0
21,5102,insurgent,1485,9,3,321,4.219,3,3,L1L2,A,L2 Production,0
21,5102,loach,51,5,1,274,6,3,4,L1L2,A,L2 Production,0
21,5102,otter,943,5,2,177,5.438,4,4,L1L2,A,L2 Production,1
21,5102,pail,809,4,1,639,6.219,3,3,L1L2,A,L2 Production,1
21,5102,plateau,2598,7,2,1204,5.875,4,4,L1L2,A,L2 Production,1
21,5102,plumage ,469,7,2,1233,5.969,2,2,L1L2,A,L2 Production,1
21,5102,rudder,700,6,2,259,4.375,2,2,L1L2,A,L2 Production,0
21,5102,shoal,361,5,1,246,4.812,3,3,L1L2,A,L2 Production,0
21,5102,strait ,2184,6,1,912,5.469,4,5,L1L2,A,L2 Production,0
21,5102,tuberculosis,2884,12,5,1745,5.531,4,4,L1L2,A,L2 Production,0
21,5102,tympanum,59,8,3,189,5.312,3,3,L1L2,A,L2 Production,0
21,5102,alcove ,932,6,2,178,5.531,4,4,L2L1,B,L2 Production,0
21,5102,badger,818,6,2,6,3.938,4,4,L2L1,B,L2 Production,0
21,5102,diaphragm ,872,9,3,25,4.406,6,6,L2L1,B,L2 Production,0
21,5102,estuary,738,7,2,863,5.344,3,3,L2L1,B,L2 Production,0
21,5102,kiln,615,4,1,5109,4.812,1,1,L2L1,B,L2 Production,1
21,5102,levee,1159,5,2,1428,5.375,4,4,L2L1,B,L2 Production,0
21,5102,mane,1278,4,1,33,5.406,4,4,L2L1,B,L2 Production,0
21,5102,mirth,455,5,1,426,5.594,3,3,L2L1,B,L2 Production,1
21,5102,ore,3930,3,1,358,4.844,4,4,L2L1,B,L2 Production,1
21,5102,pall,670,4,1,133,3.719,3,3,L2L1,B,L2 Production,0
21,5102,parable,1063,7,3,189,5,2,2,L2L1,B,L2 Production,1
21,5102,porcupine,479,9,3,10,4.906,5,5,L2L1,B,L2 Production,1
21,5102,potassium,1517,9,3,177,5.031,4,4,L2L1,B,L2 Production,1
21,5102,quail,1571,5,1,68,5.719,3,3,L2L1,B,L2 Production,0
21,5102,ravine,1296,6,2,473,5.219,4,4,L2L1,B,L2 Production,1
21,5102,rectum ,327,6,2,319,5,4,6,L2L1,B,L2 Production,0
21,5102,scowl,1020,5,1,36,5.406,6,6,L2L1,B,L2 Production,0
21,5102,sentry,628,6,2,654,5.906,3,5,L2L1,B,L2 Production,0
21,5102,toupee,200,6,2,440,6.375,3,3,L2L1,B,L2 Production,1
21,5102,weasel,876,6,2,170,5.75,3,3,L2L1,B,L2 Production,0
23,6889,alcove ,932,6,2,178,5.531,4,4,L1L2,B,L2 Production,0
23,6889,diaphragm ,872,9,3,25,4.406,6,6,L1L2,B,L2 Production,0
23,6889,estuary,738,7,2,863,5.344,3,3,L1L2,B,L2 Production,0
23,6889,kiln,615,4,1,5109,4.812,1,1,L1L2,B,L2 Production,1
23,6889,levee,1159,5,2,1428,5.375,4,4,L1L2,B,L2 Production,0
23,6889,mane,1278,4,1,33,5.406,4,4,L1L2,B,L2 Production,1
23,6889,mirth,455,5,1,426,5.594,3,3,L1L2,B,L2 Production,1
23,6889,pall,670,4,1,133,3.719,3,3,L1L2,B,L2 Production,0
23,6889,porcupine,479,9,3,10,4.906,5,5,L1L2,B,L2 Production,1
23,6889,quail,1571,5,1,68,5.719,3,3,L1L2,B,L2 Production,1
23,6889,ravine,1296,6,2,473,5.219,4,4,L1L2,B,L2 Production,0
23,6889,rectum ,327,6,2,319,5,4,6,L1L2,B,L2 Production,1
23,6889,scowl,1020,5,1,36,5.406,6,6,L1L2,B,L2 Production,0
23,6889,sentry,628,6,2,654,5.906,3,5,L1L2,B,L2 Production,0
23,6889,weasel,876,6,2,170,5.75,3,3,L1L2,B,L2 Production,1
23,6889,azalea,450,6,3,230,5.812,3,3,L2L1,A,L2 Production,1
23,6889,berth ,1851,5,1,245,5.531,4,4,L2L1,A,L2 Production,1
23,6889,billow,231,6,2,362,5.156,4,4,L2L1,A,L2 Production,0
23,6889,bluff,2695,5,1,168,5.281,4,4,L2L1,A,L2 Production,0
23,6889,camphor,151,7,2,162,3.938,4,4,L2L1,A,L2 Production,0
23,6889,cistern,281,7,3,1206,5.406,4,4,L2L1,A,L2 Production,1
23,6889,citadel,1310,7,3,276,4.156,3,3,L2L1,A,L2 Production,1
23,6889,fracas,257,6,2,2090,5.656,3,3,L2L1,A,L2 Production,1
23,6889,fuselage,800,8,3,843,5.312,4,4,L2L1,A,L2 Production,0
23,6889,insurgent,1485,9,3,321,4.219,3,3,L2L1,A,L2 Production,0
23,6889,loach,51,5,1,274,6,3,4,L2L1,A,L2 Production,1
23,6889,pail,809,4,1,639,6.219,3,3,L2L1,A,L2 Production,1
23,6889,plumage ,469,7,2,1233,5.969,2,2,L2L1,A,L2 Production,1
23,6889,rudder,700,6,2,259,4.375,2,2,L2L1,A,L2 Production,0
23,6889,shoal,361,5,1,246,4.812,3,3,L2L1,A,L2 Production,1
23,6889,strait ,2184,6,1,912,5.469,4,5,L2L1,A,L2 Production,1
23,6889,tuberculosis,2884,12,5,1745,5.531,4,4,L2L1,A,L2 Production,0
23,6889,tympanum,59,8,3,189,5.312,3,3,L2L1,A,L2 Production,1
4,4366,alcove ,932,6,2,178,5.531,4,4,L1L2,B,L2 Production,0
4,4366,badger,818,6,2,6,3.938,4,4,L1L2,B,L2 Production,0
4,4366,diaphragm ,872,9,3,25,4.406,6,6,L1L2,B,L2 Production,0
4,4366,estuary,738,7,2,863,5.344,3,3,L1L2,B,L2 Production,0
4,4366,kiln,615,4,1,5109,4.812,1,1,L1L2,B,L2 Production,1
4,4366,levee,1159,5,2,1428,5.375,4,4,L1L2,B,L2 Production,1
4,4366,mane,1278,4,1,33,5.406,4,4,L1L2,B,L2 Production,1
4,4366,mirth,455,5,1,426,5.594,3,3,L1L2,B,L2 Production,0
4,4366,ore,3930,3,1,358,4.844,4,4,L1L2,B,L2 Production,1
4,4366,pall,670,4,1,133,3.719,3,3,L1L2,B,L2 Production,1
4,4366,parable,1063,7,3,189,5,2,2,L1L2,B,L2 Production,0
4,4366,porcupine,479,9,3,10,4.906,5,5,L1L2,B,L2 Production,0
4,4366,potassium,1517,9,3,177,5.031,4,4,L1L2,B,L2 Production,0
4,4366,quail,1571,5,1,68,5.719,3,3,L1L2,B,L2 Production,0
4,4366,ravine,1296,6,2,473,5.219,4,4,L1L2,B,L2 Production,1
4,4366,rectum ,327,6,2,319,5,4,6,L1L2,B,L2 Production,0
4,4366,scowl,1020,5,1,36,5.406,6,6,L1L2,B,L2 Production,1
4,4366,sentry,628,6,2,654,5.906,3,5,L1L2,B,L2 Production,0
4,4366,toupee,200,6,2,440,6.375,3,3,L1L2,B,L2 Production,1
4,4366,weasel,876,6,2,170,5.75,3,3,L1L2,B,L2 Production,0
4,4366,azalea,450,6,3,230,5.812,3,3,L2L1,A,L2 Production,0
4,4366,berth ,1851,5,1,245,5.531,4,4,L2L1,A,L2 Production,0
4,4366,billow,231,6,2,362,5.156,4,4,L2L1,A,L2 Production,0
4,4366,bluff,2695,5,1,168,5.281,4,4,L2L1,A,L2 Production,0
4,4366,camphor,151,7,2,162,3.938,4,4,L2L1,A,L2 Production,0
4,4366,cistern,281,7,3,1206,5.406,4,4,L2L1,A,L2 Production,0
4,4366,citadel,1310,7,3,276,4.156,3,3,L2L1,A,L2 Production,0
4,4366,fracas,257,6,2,2090,5.656,3,3,L2L1,A,L2 Production,0
4,4366,fuselage,800,8,3,843,5.312,4,4,L2L1,A,L2 Production,0
4,4366,insurgent,1485,9,3,321,4.219,3,3,L2L1,A,L2 Production,0
4,4366,loach,51,5,1,274,6,3,4,L2L1,A,L2 Production,0
4,4366,otter,943,5,2,177,5.438,4,4,L2L1,A,L2 Production,0
4,4366,pail,809,4,1,639,6.219,3,3,L2L1,A,L2 Production,0
4,4366,plumage ,469,7,2,1233,5.969,2,2,L2L1,A,L2 Production,0
4,4366,rudder,700,6,2,259,4.375,2,2,L2L1,A,L2 Production,0
4,4366,shoal,361,5,1,246,4.812,3,3,L2L1,A,L2 Production,0
4,4366,strait ,2184,6,1,912,5.469,4,5,L2L1,A,L2 Production,0
4,4366,tuberculosis,2884,12,5,1745,5.531,4,4,L2L1,A,L2 Production,0
4,4366,tympanum,59,8,3,189,5.312,3,3,L2L1,A,L2 Production,0
27,3466,alcove ,932,6,2,178,5.531,4,4,L2L1,B,L2 Production,0
27,3466,badger,818,6,2,6,3.938,4,4,L2L1,B,L2 Production,0
27,3466,diaphragm ,872,9,3,25,4.406,6,6,L2L1,B,L2 Production,0
27,3466,estuary,738,7,2,863,5.344,3,3,L2L1,B,L2 Production,0
27,3466,kiln,615,4,1,5109,4.812,1,1,L2L1,B,L2 Production,0
27,3466,levee,1159,5,2,1428,5.375,4,4,L2L1,B,L2 Production,0
27,3466,mane,1278,4,1,33,5.406,4,4,L2L1,B,L2 Production,1
27,3466,mirth,455,5,1,426,5.594,3,3,L2L1,B,L2 Production,0
27,3466,ore,3930,3,1,358,4.844,4,4,L2L1,B,L2 Production,1
27,3466,pall,670,4,1,133,3.719,3,3,L2L1,B,L2 Production,0
27,3466,parable,1063,7,3,189,5,2,2,L2L1,B,L2 Production,0
27,3466,porcupine,479,9,3,10,4.906,5,5,L2L1,B,L2 Production,0
27,3466,potassium,1517,9,3,177,5.031,4,4,L2L1,B,L2 Production,0
27,3466,quail,1571,5,1,68,5.719,3,3,L2L1,B,L2 Production,0
27,3466,ravine,1296,6,2,473,5.219,4,4,L2L1,B,L2 Production,0
27,3466,rectum ,327,6,2,319,5,4,6,L2L1,B,L2 Production,0
27,3466,scowl,1020,5,1,36,5.406,6,6,L2L1,B,L2 Production,0
27,3466,sentry,628,6,2,654,5.906,3,5,L2L1,B,L2 Production,0
27,3466,toupee,200,6,2,440,6.375,3,3,L2L1,B,L2 Production,0
27,3466,weasel,876,6,2,170,5.75,3,3,L2L1,B,L2 Production,0
27,3466,azalea,450,6,3,230,5.812,3,3,L1L2,A,L2 Production,0
27,3466,berth ,1851,5,1,245,5.531,4,4,L1L2,A,L2 Production,0
27,3466,billow,231,6,2,362,5.156,4,4,L1L2,A,L2 Production,0
27,3466,bluff,2695,5,1,168,5.281,4,4,L1L2,A,L2 Production,0
27,3466,camphor,151,7,2,162,3.938,4,4,L1L2,A,L2 Production,0
27,3466,cistern,281,7,3,1206,5.406,4,4,L1L2,A,L2 Production,0
27,3466,citadel,1310,7,3,276,4.156,3,3,L1L2,A,L2 Production,0
27,3466,fracas,257,6,2,2090,5.656,3,3,L1L2,A,L2 Production,0
27,3466,fuselage,800,8,3,843,5.312,4,4,L1L2,A,L2 Production,0
27,3466,insurgent,1485,9,3,321,4.219,3,3,L1L2,A,L2 Production,0
27,3466,loach,51,5,1,274,6,3,4,L1L2,A,L2 Production,0
27,3466,otter,943,5,2,177,5.438,4,4,L1L2,A,L2 Production,0
27,3466,pail,809,4,1,639,6.219,3,3,L1L2,A,L2 Production,1
27,3466,plateau,2598,7,2,1204,5.875,4,4,L1L2,A,L2 Production,0
27,3466,plumage ,469,7,2,1233,5.969,2,2,L1L2,A,L2 Production,0
27,3466,rudder,700,6,2,259,4.375,2,2,L1L2,A,L2 Production,0
27,3466,shoal,361,5,1,246,4.812,3,3,L1L2,A,L2 Production,0
27,3466,strait ,2184,6,1,912,5.469,4,5,L1L2,A,L2 Production,0
27,3466,tuberculosis,2884,12,5,1745,5.531,4,4,L1L2,A,L2 Production,0
27,3466,tympanum,59,8,3,189,5.312,3,3,L1L2,A,L2 Production,0
6,6046,alcove ,932,6,2,178,5.531,4,4,L2L1,B,L2 Production,0
6,6046,badger,818,6,2,6,3.938,4,4,L2L1,B,L2 Production,1
6,6046,estuary,738,7,2,863,5.344,3,3,L2L1,B,L2 Production,0
6,6046,kiln,615,4,1,5109,4.812,1,1,L2L1,B,L2 Production,1
6,6046,levee,1159,5,2,1428,5.375,4,4,L2L1,B,L2 Production,1
6,6046,mane,1278,4,1,33,5.406,4,4,L2L1,B,L2 Production,0
6,6046,mirth,455,5,1,426,5.594,3,3,L2L1,B,L2 Production,0
6,6046,ore,3930,3,1,358,4.844,4,4,L2L1,B,L2 Production,1
6,6046,pall,670,4,1,133,3.719,3,3,L2L1,B,L2 Production,1
6,6046,porcupine,479,9,3,10,4.906,5,5,L2L1,B,L2 Production,0
6,6046,quail,1571,5,1,68,5.719,3,3,L2L1,B,L2 Production,0
6,6046,ravine,1296,6,2,473,5.219,4,4,L2L1,B,L2 Production,0
6,6046,rectum ,327,6,2,319,5,4,6,L2L1,B,L2 Production,0
6,6046,scowl,1020,5,1,36,5.406,6,6,L2L1,B,L2 Production,1
6,6046,sentry,628,6,2,654,5.906,3,5,L2L1,B,L2 Production,0
6,6046,toupee,200,6,2,440,6.375,3,3,L2L1,B,L2 Production,0
6,6046,weasel,876,6,2,170,5.75,3,3,L2L1,B,L2 Production,0
6,6046,azalea,450,6,3,230,5.812,3,3,L1L2,A,L2 Production,1
6,6046,berth ,1851,5,1,245,5.531,4,4,L1L2,A,L2 Production,1
6,6046,billow,231,6,2,362,5.156,4,4,L1L2,A,L2 Production,1
6,6046,bluff,2695,5,1,168,5.281,4,4,L1L2,A,L2 Production,0
6,6046,camphor,151,7,2,162,3.938,4,4,L1L2,A,L2 Production,0
6,6046,cistern,281,7,3,1206,5.406,4,4,L1L2,A,L2 Production,1
6,6046,citadel,1310,7,3,276,4.156,3,3,L1L2,A,L2 Production,0
6,6046,fracas,257,6,2,2090,5.656,3,3,L1L2,A,L2 Production,0
6,6046,fuselage,800,8,3,843,5.312,4,4,L1L2,A,L2 Production,0
6,6046,insurgent,1485,9,3,321,4.219,3,3,L1L2,A,L2 Production,0
6,6046,loach,51,5,1,274,6,3,4,L1L2,A,L2 Production,1
6,6046,pail,809,4,1,639,6.219,3,3,L1L2,A,L2 Production,1
6,6046,plateau,2598,7,2,1204,5.875,4,4,L1L2,A,L2 Production,0
6,6046,plumage ,469,7,2,1233,5.969,2,2,L1L2,A,L2 Production,0
6,6046,rudder,700,6,2,259,4.375,2,2,L1L2,A,L2 Production,0
6,6046,shoal,361,5,1,246,4.812,3,3,L1L2,A,L2 Production,0
6,6046,strait ,2184,6,1,912,5.469,4,5,L1L2,A,L2 Production,0
6,6046,tympanum,59,8,3,189,5.312,3,3,L1L2,A,L2 Production,0
7,4476,azalea,450,6,3,230,5.812,3,3,L2L1,A,L2 Production,1
7,4476,berth ,1851,5,1,245,5.531,4,4,L2L1,A,L2 Production,1
7,4476,billow,231,6,2,362,5.156,4,4,L2L1,A,L2 Production,1
7,4476,bluff,2695,5,1,168,5.281,4,4,L2L1,A,L2 Production,0
7,4476,camphor,151,7,2,162,3.938,4,4,L2L1,A,L2 Production,0
7,4476,cistern,281,7,3,1206,5.406,4,4,L2L1,A,L2 Production,0
7,4476,citadel,1310,7,3,276,4.156,3,3,L2L1,A,L2 Production,0
7,4476,fracas,257,6,2,2090,5.656,3,3,L2L1,A,L2 Production,0
7,4476,fuselage,800,8,3,843,5.312,4,4,L2L1,A,L2 Production,0
7,4476,insurgent,1485,9,3,321,4.219,3,3,L2L1,A,L2 Production,1
7,4476,loach,51,5,1,274,6,3,4,L2L1,A,L2 Production,0
7,4476,otter,943,5,2,177,5.438,4,4,L2L1,A,L2 Production,1
7,4476,pail,809,4,1,639,6.219,3,3,L2L1,A,L2 Production,0
7,4476,plateau,2598,7,2,1204,5.875,4,4,L2L1,A,L2 Production,0
7,4476,plumage ,469,7,2,1233,5.969,2,2,L2L1,A,L2 Production,0
7,4476,rudder,700,6,2,259,4.375,2,2,L2L1,A,L2 Production,0
7,4476,shoal,361,5,1,246,4.812,3,3,L2L1,A,L2 Production,0
7,4476,strait ,2184,6,1,912,5.469,4,5,L2L1,A,L2 Production,0
7,4476,tuberculosis,2884,12,5,1745,5.531,4,4,L2L1,A,L2 Production,0
7,4476,tympanum,59,8,3,189,5.312,3,3,L2L1,A,L2 Production,0
7,4476,alcove ,932,6,2,178,5.531,4,4,L1L2,B,L2 Production,0
7,4476,badger,818,6,2,6,3.938,4,4,L1L2,B,L2 Production,0
7,4476,diaphragm ,872,9,3,25,4.406,6,6,L1L2,B,L2 Production,0
7,4476,estuary,738,7,2,863,5.344,3,3,L1L2,B,L2 Production,0
7,4476,kiln,615,4,1,5109,4.812,1,1,L1L2,B,L2 Production,0
7,4476,levee,1159,5,2,1428,5.375,4,4,L1L2,B,L2 Production,1
7,4476,mane,1278,4,1,33,5.406,4,4,L1L2,B,L2 Production,1
7,4476,mirth,455,5,1,426,5.594,3,3,L1L2,B,L2 Production,0
7,4476,ore,3930,3,1,358,4.844,4,4,L1L2,B,L2 Production,1
7,4476,pall,670,4,1,133,3.719,3,3,L1L2,B,L2 Production,1
7,4476,parable,1063,7,3,189,5,2,2,L1L2,B,L2 Production,1
7,4476,porcupine,479,9,3,10,4.906,5,5,L1L2,B,L2 Production,0
7,4476,potassium,1517,9,3,177,5.031,4,4,L1L2,B,L2 Production,0
7,4476,quail,1571,5,1,68,5.719,3,3,L1L2,B,L2 Production,0
7,4476,ravine,1296,6,2,473,5.219,4,4,L1L2,B,L2 Production,0
7,4476,rectum ,327,6,2,319,5,4,6,L1L2,B,L2 Production,0
7,4476,scowl,1020,5,1,36,5.406,6,6,L1L2,B,L2 Production,0
7,4476,sentry,628,6,2,654,5.906,3,5,L1L2,B,L2 Production,1
7,4476,toupee,200,6,2,440,6.375,3,3,L1L2,B,L2 Production,0
15,5589,azalea,450,6,3,230,5.812,3,3,L2L1,A,L2 Production,0
15,5589,berth ,1851,5,1,245,5.531,4,4,L2L1,A,L2 Production,1
15,5589,billow,231,6,2,362,5.156,4,4,L2L1,A,L2 Production,1
15,5589,bluff,2695,5,1,168,5.281,4,4,L2L1,A,L2 Production,0
15,5589,camphor,151,7,2,162,3.938,4,4,L2L1,A,L2 Production,0
15,5589,cistern,281,7,3,1206,5.406,4,4,L2L1,A,L2 Production,1
15,5589,citadel,1310,7,3,276,4.156,3,3,L2L1,A,L2 Production,0
15,5589,fracas,257,6,2,2090,5.656,3,3,L2L1,A,L2 Production,0
15,5589,fuselage,800,8,3,843,5.312,4,4,L2L1,A,L2 Production,0
15,5589,insurgent,1485,9,3,321,4.219,3,3,L2L1,A,L2 Production,0
15,5589,loach,51,5,1,274,6,3,4,L2L1,A,L2 Production,1
15,5589,pail,809,4,1,639,6.219,3,3,L2L1,A,L2 Production,1
15,5589,plateau,2598,7,2,1204,5.875,4,4,L2L1,A,L2 Production,0
15,5589,plumage ,469,7,2,1233,5.969,2,2,L2L1,A,L2 Production,0
15,5589,rudder,700,6,2,259,4.375,2,2,L2L1,A,L2 Production,0
15,5589,strait ,2184,6,1,912,5.469,4,5,L2L1,A,L2 Production,0
15,5589,tuberculosis,2884,12,5,1745,5.531,4,4,L2L1,A,L2 Production,0
15,5589,tympanum,59,8,3,189,5.312,3,3,L2L1,A,L2 Production,0
15,5589,alcove ,932,6,2,178,5.531,4,4,L1L2,B,L2 Production,1
15,5589,badger,818,6,2,6,3.938,4,4,L1L2,B,L2 Production,1
15,5589,diaphragm ,872,9,3,25,4.406,6,6,L1L2,B,L2 Production,0
15,5589,estuary,738,7,2,863,5.344,3,3,L1L2,B,L2 Production,0
15,5589,kiln,615,4,1,5109,4.812,1,1,L1L2,B,L2 Production,0
15,5589,levee,1159,5,2,1428,5.375,4,4,L1L2,B,L2 Production,0
15,5589,mane,1278,4,1,33,5.406,4,4,L1L2,B,L2 Production,1
15,5589,mirth,455,5,1,426,5.594,3,3,L1L2,B,L2 Production,0
15,5589,ore,3930,3,1,358,4.844,4,4,L1L2,B,L2 Production,1
15,5589,pall,670,4,1,133,3.719,3,3,L1L2,B,L2 Production,1
15,5589,parable,1063,7,3,189,5,2,2,L1L2,B,L2 Production,1
15,5589,porcupine,479,9,3,10,4.906,5,5,L1L2,B,L2 Production,0
15,5589,potassium,1517,9,3,177,5.031,4,4,L1L2,B,L2 Production,1
15,5589,quail,1571,5,1,68,5.719,3,3,L1L2,B,L2 Production,1
15,5589,ravine,1296,6,2,473,5.219,4,4,L1L2,B,L2 Production,0
15,5589,rectum ,327,6,2,319,5,4,6,L1L2,B,L2 Production,0
15,5589,scowl,1020,5,1,36,5.406,6,6,L1L2,B,L2 Production,1
15,5589,sentry,628,6,2,654,5.906,3,5,L1L2,B,L2 Production,0
15,5589,toupee,200,6,2,440,6.375,3,3,L1L2,B,L2 Production,0
12,5470,alcove ,932,6,2,178,5.531,4,4,L2L1,B,L2 Production,1
12,5470,badger,818,6,2,6,3.938,4,4,L2L1,B,L2 Production,0
12,5470,diaphragm ,872,9,3,25,4.406,6,6,L2L1,B,L2 Production,0
12,5470,estuary,738,7,2,863,5.344,3,3,L2L1,B,L2 Production,0
12,5470,kiln,615,4,1,5109,4.812,1,1,L2L1,B,L2 Production,1
